timestamp,TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,U
1523828663.40119076,45066593,3,78278400,1997,17,0.67,39.8419758,-105.2125364,1815.76,0.062000002712,0.0,0.0490000024438,1
1523828663.60112977,45266532,3,78278600,1997,17,0.67,39.8419758,-105.2125366,1815.75,0.0750000029802,0.0,0.107000008225,1
1523828663.80131793,45466720,3,78278800,1997,17,0.67,39.8419759,-105.2125368,1815.7,0.069000005722,0.0,0.158000007272,1
1523828664.00113487,45666537,3,78279000,1997,17,0.67,39.8419759,-105.212537,1815.69,0.062000002712,0.0,0.170000001788,1
1523828664.20099878,45866401,3,78279200,1997,17,0.67,39.8419758,-105.2125371,1815.72,0.0940000042319,0.0,0.256000012159,1
1523828664.40138292,46066785,3,78279400,1997,17,0.67,39.8419758,-105.2125374,1815.75,0.101000003517,0.0,0.231000006199,1
1523828664.60102892,46266431,3,78279600,1997,17,0.67,39.8419757,-105.2125376,1815.78,0.12800000608,0.0,0.234000012279,1
1523828664.80112386,46466526,3,78279800,1997,17,0.67,39.8419757,-105.2125377,1815.79,0.0900000035763,0.0,0.309000015259,1
1523828665.00089788,46666300,3,78280000,1997,17,0.67,39.8419755,-105.2125375,1815.81,0.0630000010133,0.0,0.152000010014,1
1523828665.20085192,46866254,3,78280200,1997,17,0.67,39.8419754,-105.2125374,1815.8,0.0650000050664,0.0,0.169000014663,1
1523828665.40093493,47066337,3,78280400,1997,17,0.67,39.8419753,-105.2125375,1815.85,0.062000002712,0.0,0.0480000004172,1
1523828665.60089374,47266296,3,78280600,1997,17,0.67,39.8419752,-105.2125374,1815.86,0.140000000596,0.0,0.0340000018477,1
1523828665.80098486,47466387,3,78280800,1997,17,0.67,39.8419752,-105.2125372,1815.85,0.062000002712,0.0,0.0400000028312,1
1523828666.00094390,47666346,3,78281000,1997,17,0.67,39.8419751,-105.2125372,1815.84,0.097000002861,0.0,0.062000002712,1
1523828666.20117784,47866580,3,78281200,1997,17,0.67,39.8419752,-105.2125371,1815.82,0.140000000596,0.0,-0.196000009775,1
1523828666.40106392,48066466,3,78281400,1997,17,0.67,39.8419752,-105.2125372,1815.85,0.0490000024438,0.0,-0.0840000063181,1
1523828666.60136986,48266772,3,78281600,1997,17,0.67,39.8419753,-105.2125372,1815.83,0.01600000076,0.0,-0.184000015259,1
1523828666.80117989,48466582,3,78281800,1997,17,0.67,39.8419754,-105.2125371,1815.82,0.101000003517,0.0,-0.16400000453,1
1523828667.00100374,48666406,3,78282000,1997,17,0.67,39.8419755,-105.212537,1815.84,0.0550000034273,0.0,-0.187000006437,1
1523828667.20127773,48866680,3,78282200,1997,17,0.67,39.8419756,-105.212537,1815.83,0.031000001356,0.0,-0.160000011325,1
