timestamp,TimeUS,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1521997584.34144187,11826812,2.32,5.7,9.64,0.0394932664931,0.0399665720761,0.422195225954,0.0,0.0,0.0,8.65139198303,0.03,-0.01,-0.29,0.0
1521997584.38175678,11867127,2.25,5.68,9.71,0.0246370770037,0.0364943966269,0.420339733362,0.0,0.0,0.0,8.65264415741,0.03,-0.01,-0.29,0.0
1521997584.42218280,11907553,2.31,5.7,9.76,0.0305419638753,0.0468786135316,0.409360289574,0.0,0.0,0.0,8.65079784393,0.03,-0.01,-0.29,0.0
1521997584.46143293,11946803,2.39,5.71,9.78,0.0445108227432,0.0399325676262,0.413209348917,0.0,0.0,0.0,8.6503200531,0.03,-0.01,-0.29,0.0
1521997584.50216389,11987534,2.3,5.7,9.83,0.0505102612078,0.0528044588864,0.406894266605,0.0,0.0,0.0,8.64759159088,0.04,-0.01,-0.29,0.0
1521997584.54161096,12026981,2.28,5.69,9.89,0.0417378135026,0.0452237911522,0.396368324757,0.0,0.0,0.0,8.64281845093,0.04,-0.01,-0.3,0.0
1521997584.58196187,12067332,2.36,5.63,9.91,0.0327295362949,0.0401010550559,0.400954604149,0.0,0.0,0.0,8.63949203491,0.04,-0.01,-0.3,0.0
1521997584.62176895,12107139,2.27,5.6,9.97,0.0457265377045,0.0516266673803,0.370736449957,0.0,0.0,0.0,8.63262557983,0.04,-0.01,-0.31,0.0
1521997584.66146874,12146839,2.22,5.69,10.01,0.0444801598787,0.0468301549554,0.38293492794,0.0,0.0,0.0,8.62760639191,0.04,-0.01,-0.31,0.0
1521997584.70208788,12187458,2.32,5.65,10.05,0.0356446318328,0.0454494133592,0.364661425352,0.0,0.0,0.0,8.62127494812,0.04,-0.02,-0.31,0.0
1521997584.74118590,12226556,2.32,5.66,10.09,0.0215898528695,0.0479650497437,0.355865478516,0.0,0.0,0.0,8.61385440826,0.04,-0.02,-0.32,0.0
1521997584.78213382,12267504,2.28,5.67,10.14,0.0185999143869,0.041074257344,0.344875693321,0.0,0.0,0.0,8.60782241821,0.04,-0.02,-0.32,0.0
1521997584.82195187,12307322,2.29,5.72,10.19,0.0322030596435,0.052615839988,0.344951689243,0.0,0.0,0.0,8.59303855896,0.05,-0.02,-0.32,0.0
1521997584.86133790,12346708,2.33,5.72,10.22,0.0540680922568,0.0542628131807,0.327422231436,0.0,0.0,0.0,8.5806646347,0.05,-0.02,-0.32,0.0
1521997584.90220785,12387578,2.32,5.72,10.24,0.0436405166984,0.0500540025532,0.319866001606,0.0,0.0,0.0,8.56715106964,0.05,-0.02,-0.32,0.0
1521997584.94142795,12426798,2.31,5.72,10.29,0.0309354364872,0.0520684011281,0.305940330029,0.0,0.0,0.0,8.55294895172,0.05,-0.02,-0.33,0.0
1521997584.98194480,12467315,2.29,5.74,10.32,0.0370815321803,0.0502263121307,0.298160731792,0.0,0.0,0.0,8.54023361206,0.05,-0.02,-0.33,0.0
1521997585.02253675,12507907,2.34,5.73,10.36,0.0410800352693,0.0558778978884,0.288267493248,0.0,0.0,0.0,8.5213060379,0.05,-0.03,-0.34,0.0
1521997585.06153679,12546907,2.32,5.72,10.39,0.0354116968811,0.050771817565,0.274330109358,0.0,0.0,0.0,8.50488948822,0.05,-0.03,-0.34,0.0
1521997585.10235095,12587721,2.3,5.73,10.44,0.030221927911,0.052816465497,0.265240132809,0.0,0.0,0.0,8.48750686646,0.05,-0.03,-0.34,0.0
1521997585.14158392,12626954,2.31,5.72,10.47,0.0359605588019,0.0531865432858,0.253410875797,0.0,0.0,0.0,8.46997642517,0.06,-0.03,-0.35,0.0
1521997585.18185973,12667230,2.33,5.71,10.5,0.0339745655656,0.0546986758709,0.244747281075,0.0,0.0,0.0,8.45498561859,0.06,-0.03,-0.35,0.0
1521997585.22197485,12707345,2.32,5.71,10.54,0.0310611799359,0.0516055449843,0.2307728827,0.0,0.0,0.0,8.4357585907,0.06,-0.03,-0.35,0.0
1521997585.26163292,12747003,2.3,5.72,10.57,0.0337834581733,0.0537662729621,0.221425384283,0.0,0.0,0.0,8.41913127899,0.06,-0.03,-0.35,0.0
1521997585.30232787,12787698,2.31,5.71,10.6,0.0348482653499,0.0533868297935,0.211389183998,0.0,0.0,0.0,8.40250587463,0.06,-0.03,-0.35,0.0
1521997585.34138775,12826758,2.32,5.71,10.62,0.031716350466,0.0538493767381,0.199925884604,0.0,0.0,0.0,8.38633155823,0.06,-0.03,-0.35,0.0
1521997585.38166976,12867040,2.31,5.72,10.66,0.0333424843848,0.0522321090102,0.1923212111,0.0,0.0,0.0,8.37238788605,0.06,-0.03,-0.35,0.0
1521997585.42221594,12907586,2.3,5.72,10.69,0.0349339619279,0.0539765134454,0.182746872306,0.0,0.0,0.0,8.35530757904,0.06,-0.04,-0.35,0.0
1521997585.46176386,12947134,2.32,5.74,10.71,0.0357588790357,0.0543726272881,0.174408793449,0.0,0.0,0.0,8.34074783325,0.06,-0.04,-0.35,0.0
1521997585.50233483,12987705,2.33,5.72,10.73,0.031531881541,0.0515007376671,0.159916460514,0.0,0.0,0.0,8.32455253601,0.07,-0.04,-0.35,0.0
1521997585.54132485,13026695,2.27,5.75,10.76,0.0315423980355,0.0516114979982,0.154509305954,0.0,0.0,0.0,8.30820655823,0.07,-0.04,-0.36,0.0
1521997585.58157277,13066943,2.29,5.73,10.79,0.0361401624978,0.0524950437248,0.146720156074,0.0,0.0,0.0,8.29353046417,0.07,-0.04,-0.36,0.0
1521997585.62225795,13107628,2.32,5.73,10.8,0.0325701497495,0.0534046515822,0.135588154197,0.0,0.0,0.0,8.2781791687,0.07,-0.04,-0.36,0.0
1521997585.66125679,13146627,2.29,5.74,10.83,0.0308661106974,0.0502768680453,0.13167835772,0.0,0.0,0.0,8.26466369629,0.07,-0.04,-0.36,0.0
1521997585.70224786,13187618,2.25,5.76,10.87,0.034006562084,0.0510309524834,0.123746432364,0.0,0.0,0.0,8.25192642212,0.07,-0.04,-0.36,0.0
1521997585.74153495,13226905,2.23,5.74,10.89,0.0354528687894,0.0505602993071,0.116895347834,0.0,0.0,0.0,8.24018573761,0.07,-0.04,-0.37,0.0
